100304003		[color=#fd1c1c]魔神傀儡[/color]	魔神傀儡		BOSS	幽冥鬼域		4	4002		1	0	0	1800	30057	0	0	0	0			10,280	20,130										30057	0	0					65005		0	0	0	1	0			100	1			1							
100304004		[color=#fd1c1c]逆之魔王[/color]	逆之魔王		BOSS	幽冥鬼域		4	4002		1	0	0	1800	30187	0	0	0	0			20,280	20,130										30187	0	0					65005		0	0	0	1	0			100	1			1							
100304005		[color=#fd1c1c]暗影死侍[/color]	暗影死侍		BOSS	幽冥鬼域		4	4002		1	0	0	1800	30188	0	0	0	0			20,270	20,130										30188	0	0					65005		0	0	0	1	0			100	1			1							
100304101		暗黑战士	暗黑战士		小怪	幽冥鬼域		4	4001			1	0	200	30129	0	0	0	0			20,120	20,135										0	0	0					400	0	0	0	0	0	1			100	1										
100304102		潘夜云魔	潘夜云魔		小怪	幽冥鬼域		4	4001			1	0	200	30156	0	0	0	0			20,120	20,135										0	0	0					400	0	0	0	0	0	1			100	1										
100304103		潘夜战士	潘夜战士		小怪	幽冥鬼域		4	4001			1	0	200	30157	0	0	0	0			20,120	20,135										0	0	0					400	0	0	0	0	0	1			100	1										
100304104		潘夜鬼将	潘夜鬼将		小怪	幽冥鬼域		4	4001			1	0	200	30158	0	0	0	0			20,120	20,135										0	0	0					400		0	0	0	0	1			100	1										
100305001		[color=#fd1c1c]巨岩领主[/color]	巨岩领主		BOSS	幽冥鬼域		4	4002		1	0	0	2000	30181	0	0	0	0			20,300	20,130										30181	0	0					65006		0	0	0	1	0			100	1			1							
100305002		[color=#fd1c1c]铁铠矮人[/color]	铁铠矮人		BOSS	幽冥鬼域		4	4002		1	0	0	2000	30036	0	0	0	0			20,260	20,130										30036	0	0					65006		0	0	0	1	0			100	1			1							
100305003		[color=#fd1c1c]魔神傀儡[/color]	魔神傀儡		BOSS	幽冥鬼域		4	4002		1	0	0	2000	30057	0	0	0	0			10,280	20,130										30057	0	0					65006		0	0	0	1	0			100	1			1							
100305004		[color=#fd1c1c]逆之魔王[/color]	逆之魔王		BOSS	幽冥鬼域		4	4002		1	0	0	2000	30187	0	0	0	0			20,280	20,130										30187	0	0					65006		0	0	0	1	0			100	1			1							
100305005		[color=#fd1c1c]暗影死侍[/color]	暗影死侍		BOSS	幽冥鬼域		4	4002		1	0	0	2000	30188	0	0	0	0			20,270	20,130										30188	0	0					65006		0	0	0	1	0			100	1			1							
100305101		暗黑战士	暗黑战士		小怪	幽冥鬼域		4	4001			1	0	200	30129	0	0	0	0			20,120	20,135										0	0	0					400	0	0	0	0	0	1			100	1										
100305102		潘夜云魔	潘夜云魔		小怪	幽冥鬼域		4	4001			1	0	200	30156	0	0	0	0			20,120	20,135										0	0	0					400	0	0	0	0	0	1			100	1										
100305103		潘夜战士	潘夜战士		小怪	幽冥鬼域		4	4001			1	0	200	30157	0	0	0	0			20,120	20,135										0	0	0					400	0	0	0	0	0	1			100	1										
100305104		潘夜鬼将	潘夜鬼将		小怪	幽冥鬼域		4	4001			1	0	200	30158	0	0	0	0			20,120	20,135										0	0	0					400		0	0	0	0	1			100	1										
100306001		[color=#fd1c1c]巨岩领主[/color]	巨岩领主		BOSS	幽冥鬼域		4	4002		1	0	0	2500	30181	0	0	0	0			20,300	20,130										30181	0	0					65007		0	0	0	1	0			100	1			1							
100306002		[color=#fd1c1c]铁铠矮人[/color]	铁铠矮人		BOSS	幽冥鬼域		4	4002		1	0	0	2500	30036	0	0	0	0			20,260	20,130										30036	0	0					65007		0	0	0	1	0			100	1			1							
100306003		[color=#fd1c1c]魔神傀儡[/color]	魔神傀儡		BOSS	幽冥鬼域		4	4002		1	0	0	2500	30057	0	0	0	0			10,280	20,130										30057	0	0					65007		0	0	0	1	0			100	1			1							
100306004		[color=#fd1c1c]逆之魔王[/color]	逆之魔王		BOSS	幽冥鬼域		4	4002		1	0	0	2500	30187	0	0	0	0			20,280	20,130										30187	0	0					65007		0	0	0	1	0			100	1			1							
100306005		[color=#fd1c1c]暗影死侍[/color]	暗影死侍		BOSS	幽冥鬼域		4	4002		1	0	0	2500	30188	0	0	0	0			20,270	20,130										30188	0	0					65007		0	0	0	1	0			100	1			1							
100306101		暗黑战士	暗黑战士		小怪	幽冥鬼域		4	4001			1	0	200	30129	0	0	0	0			20,120	20,135										0	0	0					400	0	0	0	0	0	1			100	1										
100306102		潘夜云魔	潘夜云魔		小怪	幽冥鬼域		4	4001			1	0	200	30156	0	0	0	0			20,120	20,135										0	0	0					400	0	0	0	0	0	1			100	1										
100306103		潘夜战士	潘夜战士		小怪	幽冥鬼域		4	4001			1	0	200	30157	0	0	0	0			20,120	20,135										0	0	0					400	0	0	0	0	0	1			100	1										
100306104		潘夜鬼将	潘夜鬼将		小怪	幽冥鬼域		4	4001			1	0	200	30158	0	0	0	0			20,120	20,135										0	0	0					400		0	0	0	0	1			100	1										
110000101	2201	[color=#4dee5d]「BOSS」铁甲战魔(100级)[/color]	「BOSS」铁甲战魔(100级)		BOSS	任务boss	0	4	4002		1		0	100	30046	0	0	0	0			20,190	20,130										30037	0	0					5000001	0	0	0	0	0	0			100	1				400028			1			
110010101	2202	[color=#4dee5d]兽人(100级)[/color]	兽人(100级)		BOSS	任务boss	0	4	4002		1		0	100	30176	0	0	0	0			15,210	20,130										30176	0	0					5000002	0	0	0	0	0	0			100	1							1			
110020101	2203	[color=#4dee5d]牛魔将军(200级)[/color]	牛魔将军(200级)		BOSS	任务boss	0	4	4002	10000	1		0	200	30369	0	0	0	0			20,150	20,130										30369	0	0					5000004	0	0	0	0	0	0			100	1							1			
110020102	2204	[color=#4dee5d]「魂级」霸王守卫(300级)[/color]	「魂级」霸王守卫(300级)		BOSS	任务boss	0	4	4002	10001	10001	0	0	300	30055	0	0	0	0			20,200	20,130										30055	0	0					5000004	0	0	0	0	0	0			100	1							1			
110020103		[color=#4dee5d]野猪战将(100级)[/color]	野猪战将(100级)		BOSS	任务boss	0	4	4002	9999	1	0	0	100	30371	0	0	0	0			20,150	20,150										30371	0	0					5000003	0	0	0	0	0	0			100	1							1			
110040101	2205	[color=#4dee5d]「魂级」霸王守卫(300级)[/color]	「魂级」霸王守卫(300级)		新手期挂机boss	任务boss	1	4	4002	10001	10001	0	0	300	30055	0	0	0	0			20,200	20,130										30055	0	0					5000001		0	0	0	0	0			100	1							1			
110030001	2210	[color=#00baff]烟消ゞ云散.[/color]	烟消ゞ云散.	￡霸气★皇魂彡	攻城者	任务小怪	0	6	4004			1	1	1	4300008	4100007	0	0	0			20,135	20,130	0		0		0					0	0	0					5000013	0	0	0	1	0	0			100											
110030002	2211	[color=#00baff]≈·重逢之後[/color]	≈·重逢之後	￡霸气★皇魂彡	攻城者	任务小怪	0	6	4004			1	1	1	4300009	4100008	0	0	0			20,135	20,130	0		0		0					0	0	0					5000013	0	0	0	1	0	0			100											
110030003	2212	[color=#00baff]〆意亂情迷.[/color]	〆意亂情迷.	￡霸气★皇魂彡	攻城者	任务小怪	0	6	4004			1	1	1	4300010	4100009	0	0	0			20,135	20,130	0		0		0					0	0	0					5000013	0	0	0	1	0	0			100											
110030004	2213	[color=#00baff]⒏謧⒏弃[/color]	⒏謧⒏弃	￡霸气★皇魂彡	攻城者	任务小怪	0	6	4004			1	1	1	4300011	4100010	0	0	0			20,135	20,130	0		0		0					0	0	0					5000013	0	0	0	1	0	0			100											
110030005	2214	[color=#00baff]￡太多灬情绪﹌[/color]	￡太多灬情绪﹌	￡霸气★皇魂彡	攻城者	任务小怪	0	6	4004			1	1	1	4300012	4100011	0	0	0			20,135	20,130	0		0		0					0	0	0					5000013	0	0	0	1	0	0			100											
110030006	2215	[color=#00baff]づ左手ペ释然[/color]	づ左手ペ释然	￡霸气★皇魂彡	攻城者	任务小怪	0	6	4004			1	1	1	4300013	4100012	0	0	0			20,135	20,130	0		0		0					0	0	0					5000013	0	0	0	1	0	0			100											
110030007	2216	[color=#00baff]薄情旳紅唇丶[/color]	薄情旳紅唇丶	￡霸气★皇魂彡	攻城者	任务小怪	0	6	4004			1	1	1	4300014	4100013	0	0	0			20,135	20,130	0		0		0					0	0	0					5000013	0	0	0	1	0	0			100											
110030008	2217	[color=#00baff]风流<残雪§[/color]	风流<残雪§	￡霸气★皇魂彡	攻城者	任务小怪	0	6	4004			1	1	1	4300015	4100014	0	0	0			20,135	20,130	0		0		0					0	0	0					5000013	0	0	0	1	0	0			100											
110030009	2218	[color=#00baff]﹌忠于°自己[/color]	﹌忠于°自己	￡霸气★皇魂彡	攻城者	任务小怪	0	6	4004			1	1	1	4400008	4200007	0	0	0			20,135	20,130	0		0		0					0	0	0					5000013	0	0	0	1	0	0			100											
110030010	2219	[color=#00baff]＜浮女＞¤[/color]	＜浮女＞¤	￡霸气★皇魂彡	攻城者	任务小怪	0	6	4004			1	1	1	4400009	4200008	0	0	0			20,135	20,130	0		0		0					0	0	0					5000013	0	0	0	1	0	0			100											
110030011	2220	[color=#00baff]↘空瓶￠氧气↘[/color]	↘空瓶￠氧气↘	￡霸气★皇魂彡	攻城者	任务小怪	0	6	4004			1	1	1	4400010	4200009	0	0	0			20,135	20,130	0		0		0					0	0	0					5000013	0	0	0	1	0	0			100											
110030101	2221	[color=#ff6c00]空瓶￠氧气[/color]	空瓶￠氧气	一统の天下	第一波守城者	任务小怪	0	4	4004			1	1	1	4300011	4100010	0	0	0			20,135	20,130	0		0		0					0	0	0					5000014	0	0	0	1	0	0			100		1									
110030102	2222	[color=#ff6c00]ヽ终究の是伤[/color]	ヽ终究の是伤	一统の天下	第一波守城者	任务小怪	0	4	4004			1	1	1	4300012	4100011	0	0	0			20,135	20,130	0		0		0					0	0	0					5000014	0	0	0	1	0	0			100		1									
110030103	2223	[color=#ff6c00]璀璨の烟花[/color]	璀璨の烟花	一统の天下	第一波守城者	任务小怪	0	4	4004			1	1	1	4300013	4100012	0	0	0			20,135	20,130	0		0		0					0	0	0					5000014	0	0	0	1	0	0			100		1									
110030104	2224	[color=#ff6c00]倍霸气范eR[/color]	倍霸气范eR	一统の天下	第一波守城者	任务小怪	0	4	4004			1	1	1	4300014	4100013	0	0	0			20,135	20,130	0		0		0					0	0	0					5000014	0	0	0	1	0	0			100		1									
110030105	2225	[color=#ff6c00]ㄣ溡緔E族☆[/color]	ㄣ溡緔E族☆	一统の天下	第一波守城者	任务小怪	0	4	4004			1	1	1	4300015	4100014	0	0	0			20,135	20,130	0		0		0					0	0	0					5000014	0	0	0	1	0	0			100		1									
110030106	2226	[color=#ff6c00]╰☆紫色瞳眸╮[/color]	╰☆紫色瞳眸╮	一统の天下	第一波守城者	任务小怪	0	4	4004			1	1	1	4400008	4200007	0	0	0			20,135	20,130	0		0		0					0	0	0					5000014	0	0	0	1	0	0			100		1									
110030107	2227	[color=#ff6c00]～ 夜深°吢痛、[/color]	～ 夜深°吢痛、	一统の天下	第一波守城者	任务小怪	0	4	4004			1	1	1	4400009	4200008	0	0	0			20,135	20,130	0		0		0					0	0	0					5000014	0	0	0	1	0	0			100		1									
110030108	2228	[color=#ff6c00]～ 夜深°吢痛[/color]	～ 夜深°吢痛	一统の天下	第一波守城者	任务小怪	0	4	4004			1	1	1	4400010	4200009	0	0	0			20,135	20,130	0		0		0					0	0	0					5000014	0	0	0	1	0	0			100		1									
110030109	2229	[color=#ff6c00]倾我所有゛[/color]	倾我所有゛	一统の天下	第一波守城者	任务小怪	0	4	4004			1	1	1	4400011	4200010	0	0	0			20,135	20,130	0		0		0					0	0	0					5000014	0	0	0	1	0	0			100		1									
110030110	2230	[color=#ff6c00]゛持续着、回想[/color]	゛持续着、回想	一统の天下	第一波守城者	任务小怪	0	4	4004			1	1	1	4400012	4200011	0	0	0			20,135	20,130	0		0		0					0	0	0					5000014	0	0	0	1	0	0			100		1									
110030111	2231	[color=#ff6c00]纯、~情∵[/color]	纯、~情∵	一统の天下	第一波守城者	任务小怪	0	4	4004			1	1	1	4400013	4200012	0	0	0			20,135	20,130	0		0		0					0	0	0					5000014	0	0	0	1	0	0			100		1									
110030112	2232	[color=#ff6c00]゛持续着、回想[/color]	゛持续着、回想	一统の天下	第一波守城者	任务小怪	0	4	4004			1	1	1	4400014	4200013	0	0	0			20,135	20,130	0		0		0					0	0	0					5000014	0	0	0	1	0	0			100		1									
110030113	2233	[color=#ff6c00]～ 夜深°吢痛[/color]	～ 夜深°吢痛	一统の天下	第一波守城者	任务小怪	0	4	4004			1	1	1	4400015	4200014	0	0	0			20,135	20,130	0		0		0					0	0	0					5000014	0	0	0	1	0	0			100		1									
110030114	2234	[color=#ff6c00]倾我所有゛[/color]	倾我所有゛	一统の天下	第一波守城者	任务小怪	0	4	4004			1	1	1	4400016	4200015	0	0	0			20,135	20,130	0		0		0					0	0	0					5000014	0	0	0	1	0	0			100		1									
110030115	2235	[color=#ff6c00]1守15[/color]	1守15	一统の天下	第一波守城者	任务小怪	0	4	4004			1	1	1	4300008	4100007	0	0	0			20,135	20,130	0		0		0					0	0	0					5000014	0	0	0	1	0	0			100		1									
110030116	2236	[color=#ff6c00]1守16[/color]	1守16	一统の天下	第一波守城者	任务小怪	0	4	4004			1	1	1	4300009	4100008	0	0	0			20,135	20,130	0		0		0					0	0	0					5000014	0	0	0	1	0	0			100		1									
110030117	2237	[color=#ff6c00]1守17[/color]	1守17	一统の天下	第一波守城者	任务小怪	0	4	4004			1	1	1	4300010	4100009	0	0	0			20,135	20,130	0		0		0					0	0	0					5000014	0	0	0	1	0	0			100		1									
110030118	2238	[color=#ff6c00]1守18[/color]	1守18	一统の天下	第一波守城者	任务小怪	0	4	4004			1	1	1	4300011	4100010	0	0	0			20,135	20,130	0		0		0					0	0	0					5000014	0	0	0	1	0	0			100		1									
110030119	2239	[color=#ff6c00]1守19[/color]	1守19	一统の天下	第一波守城者	任务小怪	0	4	4004			1	1	1	4300012	4100011	0	0	0			20,135	20,130	0		0		0					0	0	0					5000014	0	0	0	1	0	0			100		1									
110030201	2240	[color=#ff6c00]2守1[/color]	2守1	一统の天下	第二波守城者	任务小怪	0	4	4004			1	1	1	4300013	4100012	0	0	0			20,135	20,130	0		0		0					0	0	0					5000015	0	0	0	1	0	0			100		1									
110030202	2241	[color=#ff6c00]2守2[/color]	2守2	一统の天下	第二波守城者	任务小怪	0	4	4004			1	1	1	4300014	4100013	0	0	0			20,135	20,130	0		0		0					0	0	0					5000015	0	0	0	1	0	0			100		1									
110030203	2242	[color=#ff6c00]2守3[/color]	2守3	一统の天下	第二波守城者	任务小怪	0	4	4004			1	1	1	4300015	4100014	0	0	0			20,135	20,130	0		0		0					0	0	0					5000015	0	0	0	1	0	0			100		1									
110030204	2243	[color=#ff6c00]2守4[/color]	2守4	一统の天下	第二波守城者	任务小怪	0	4	4004			1	1	1	4400008	4200007	0	0	0			20,135	20,130	0		0		0					0	0	0					5000015	0	0	0	1	0	0			100		1									
110030205	2244	[color=#ff6c00]倾我所有゛[/color]	倾我所有゛	一统の天下	第二波守城者	任务小怪	0	4	4004			1	1	1	4400009	4200008	0	0	0			20,135	20,130	0		0		0					0	0	0					5000015	0	0	0	1	0	0			100		1									
110030206	2245	[color=#ff6c00]2守6[/color]	2守6	一统の天下	第二波守城者	任务小怪	0	4	4004			1	1	1	4400010	4200009	0	0	0			20,135	20,130	0		0		0					0	0	0					5000015	0	0	0	1	0	0			100		1									
110030207	2246	[color=#ff6c00]2守7[/color]	2守7	一统の天下	第二波守城者	任务小怪	0	4	4004			1	1	1	4400011	4200010	0	0	0			20,135	20,130	0		0		0					0	0	0					5000015	0	0	0	1	0	0			100		1									
110030208	2247	[color=#ff6c00]゛持续着、回想[/color]	゛持续着、回想	一统の天下	第二波守城者	任务小怪	0	4	4004			1	1	1	4400012	4200011	0	0	0			20,135	20,130	0		0		0					0	0	0					5000015	0	0	0	1	0	0			100		1									
110030209	2248	[color=#ff6c00]2守9[/color]	2守9	一统の天下	第二波守城者	任务小怪	0	4	4004			1	1	1	4400013	4200012	0	0	0			20,135	20,130	0		0		0					0	0	0					5000015	0	0	0	1	0	0			100		1									
110030210	2249	[color=#ff6c00]2守10[/color]	2守10	一统の天下	第二波守城者	任务小怪	0	4	4004			1	1	1	4400014	4200013	0	0	0			20,135	20,130	0		0		0					0	0	0					5000015	0	0	0	1	0	0			100		1									
110030211	2250	[color=#ff6c00]2守11[/color]	2守11	一统の天下	第二波守城者	任务小怪	0	4	4004			1	1	1	4400015	4200014	0	0	0			20,135	20,130	0		0		0					0	0	0					5000015	0	0	0	1	0	0			100		1									
110030212	2251	[color=#ff6c00]纯、~情∵[/color]	纯、~情∵	一统の天下	第二波守城者	任务小怪	0	4	4004			1	1	1	4400016	4200015	0	0	0			20,135	20,130	0		0		0					0	0	0					5000015	0	0	0	1	0	0			100		1									
110030213	2252	[color=#ff6c00]2守13[/color]	2守13	一统の天下	第二波守城者	任务小怪	0	4	4004			1	1	1	4300012	4100011	0	0	0			20,135	20,130	0		0		0					0	0	0					5000015	0	0	0	1	0	0			100		1									
110030214	2253	[color=#ff6c00]～ 夜深°吢痛[/color]	～ 夜深°吢痛	一统の天下	第二波守城者	任务小怪	0	4	4004			1	1	1	4300013	4100012	0	0	0			20,135	20,130	0		0		0					0	0	0					5000015	0	0	0	1	0	0			100		1									
110030215	2254	[color=#ff6c00]2守15[/color]	2守15	一统の天下	第二波守城者	任务小怪	0	4	4004			1	1	1	4300014	4100013	0	0	0			20,135	20,130	0		0		0					0	0	0					5000015	0	0	0	1	0	0			100		1									
110030216	2255	[color=#ff6c00]2守16[/color]	2守16	一统の天下	第二波守城者	任务小怪	0	4	4004			1	1	1	4300015	4100014	0	0	0			20,135	20,130	0		0		0					0	0	0					5000015	0	0	0	1	0	0			100		1									
110030217	2256	[color=#ff6c00]2守17[/color]	2守17	一统の天下	第二波守城者	任务小怪	0	4	4004			1	1	1	4400008	4200007	0	0	0			20,135	20,130	0		0		0					0	0	0					5000015	0	0	0	1	0	0			100		1									
110030218	2257	[color=#ff6c00]2守18[/color]	2守18	一统の天下	第二波守城者	任务小怪	0	4	4004			1	1	1	4400009	4200008	0	0	0			20,135	20,130	0		0		0					0	0	0					5000015	0	0	0	1	0	0			100		1									
110030219	2258	[color=#ff6c00]2守19[/color]	2守19	一统の天下	第二波守城者	任务小怪	0	4	4004			1	1	1	4400010	4200009	0	0	0			20,135	20,130	0		0		0					0	0	0					5000015	0	0	0	1	0	0			100		1									
110030220	2259	[color=#ff6c00]2守20[/color]	2守20	一统の天下	第二波守城者	任务小怪	0	4	4004			1	1	1	4400011	4200010	0	0	0			20,135	20,130	0		0		0					0	0	0					5000015	0	0	0	1	0	0			100		1									
110030301	2260	[color=#ff6c00]城主夫人[/color]	城主夫人	一统の天下	城主夫人	任务小怪	0	4	4004			1	1	1	4400035	4200035	0	0	0			20,135	20,130	0		0		0					0	0	0					5000006	0	0	0	1	0	0			100		1									
110030302	2261	[color=#ff6c00]城主晓明[/color]	城主晓明	一统の天下	沙城城主	任务小怪	0	4	4004			1	1	1	4300040	4100040	5000015	0	1001			20,135	20,130	0		0		0					0	0	0					5000007	0	0	0	1	0	0			100		1									
110050101		[color=#ff6c00]独孤求败[/color]	独孤求败		生肖引导	任务小怪	0	4	4004			1	1	1	4300025	4100024	0	0	0			20,135	20,130	0		0		0					0	0	0					5003001	0	0	0	1	0	0			100		1									
120000001	2301	[color=#fd1c1c]黄金蟾蜍王(9999级)[/color]	黄金蟾蜍王(9999级)		BOSS盛宴	开服活动		4	4002		1	0	0	9999	30051	0	0	0	0			20,180	20,130					0					30051	0	0					70001		0	0	0	1	0			100	1					1					
130000001	2401	试炼·鹿			小怪	战刃-战刃试炼	0	4	4001			1	0	50	30074	0	0					20,110	20,130									0	0	0	0				0	30	0	0	0	0	0	0				1										
130000002	2402	试炼·卫士			小怪	战刃-战刃试炼	0	4	4001			1	0	50	30078	0	0					20,130	20,130									0	0	0	0				0	30	0	0	0	0	0	0				1										
130000003	2403	试炼·骷髅			小怪	战刃-战刃试炼	0	4	4001			1	0	50	30075	0	0					20,120	20,130									0	0	0	0				0	30	0	0	0	0	0	0				1										
130001001	2404	情报·伤员			装饰	战刃-救助伤病	0	5	5004			1	1	1	20063	0	0					0	20,130									0	0	0	0				0	90001	0	1	0	0	0	0														
130001002	2405	情报尸体特效			装饰	战刃-救助伤病	0	9	0			1	0	1	0	0	0				0	0	20,130									0	0	0	0				0	90001	0	0	0	0	0	0														
130001003	2406	沙城大门关闭			装饰	战刃-救助伤病	0	5	0			1	0	1	20066	0	0	0	0			0	20,130	0		0						0	0	0	0				0	4000002	0	0	0	0	0	0														
130001004	2407	沙城大门打开			怪物	战刃-救助伤病	0	9	0			1	0	1	20065	0	0					0	20,130									0	0	0	0				0	4000002	0	0	0	0	0	0														
130002001	2408	"血刀"杜杀			人形怪	战刃-惩奸除恶	0	4	4004			1	1	100	4300015	4100014	0					20,160	20,130									0	0	0	0				0	3000001	0	0	0	0	0	0				1	1	1	1							
130002002	2409	"笑弥陀"哈哈儿			人形怪	战刃-惩奸除恶	0	4	4004			1	1	100	4400020	4200019	0					20,160	20,130									0	0	0	0				0	3000001	0	0	0	0	0	0				1	1	1	1							
130002003	2410	"罗刹"李大嘴			人形怪	战刃-惩奸除恶	0	4	4004			1	1	100	4400025	4200024	0					20,160	20,130									0	0	0	0				0	3000001	0	0	0	0	0	0				1	1	1	1							
130002004	2411	皇城龙柱			装饰	战刃-惩奸除恶	0	5	0			1	0	1	20064	0	0					0,-240	20,130									0	0	0	0				0	90001	0	0	0	0	0	0														
130003001	2412	皇城龙柱			怪物	战刃-摧毁龙柱	0	4	4002		1	1	0	1	20064	0	0					20,240	20,130									0	20064	0	0				0	4000002	0	0	0	0	0	0														
130004001	2413	[color=#ff6c00]城主晓明[/color]		一统の天下	沙城城主	战刃-攻占皇城	0	4	4004			1	1	110	4300040	4100040	5000015	0	1001			20,135	20,130	0		0		0				0	0	0	0					3000002	0	0	0	1	0	0			100		1	1	1							
140000001	2501	1层守将	1层守将		尊号秘境	尊号秘境		4	4002		1		0	3000	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110001		0	0	0	0	0			100	1	1	1	1							
140000002	2502	2层守将	2层守将		尊号秘境	尊号秘境		4	4002		1		0	3000	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110002		0	0	0	0	0			100	1	1	1	1							
140000003	2503	3层守将	3层守将		尊号秘境	尊号秘境		4	4002		1		0	3000	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110003		0	0	0	0	0			100	1	1	1	1							
140000004	2504	4层守将	4层守将		尊号秘境	尊号秘境		4	4002		1		0	3000	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110004		0	0	0	0	0			100	1	1	1	1							
140000005	2505	5层守将	5层守将		尊号秘境	尊号秘境		4	4002		1		0	3000	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110005		0	0	0	0	0			100	1	1	1	1							
140000006	2506	6层守将	6层守将		尊号秘境	尊号秘境		4	4002		1		0	3000	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110006		0	0	0	0	0			100	1	1	1	1							
140000007	2507	7层守将	7层守将		尊号秘境	尊号秘境		4	4002		1		0	3000	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110007		0	0	0	0	0			100	1	1	1	1							
140000008	2508	8层守将	8层守将		尊号秘境	尊号秘境		4	4002		1		0	3000	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110008		0	0	0	0	0			100	1	1	1	1							
140000009	2509	9层守将	9层守将		尊号秘境	尊号秘境		4	4002		1		0	3000	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110009		0	0	0	0	0			100	1	1	1	1							
140000010	2510	10层守将	10层守将		尊号秘境	尊号秘境		4	4002		1		0	3100	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110010		0	0	0	0	0			100	1	1	1	1							
140000011	2511	11层守将	11层守将		尊号秘境	尊号秘境		4	4002		1		0	3100	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110011		0	0	0	0	0			100	1	1	1	1							
140000012	2512	12层守将	12层守将		尊号秘境	尊号秘境		4	4002		1		0	3100	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110012		0	0	0	0	0			100	1	1	1	1							
140000013	2513	13层守将	13层守将		尊号秘境	尊号秘境		4	4002		1		0	3100	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110013		0	0	0	0	0			100	1	1	1	1							
140000014	2514	14层守将	14层守将		尊号秘境	尊号秘境		4	4002		1		0	3100	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110014		0	0	0	0	0			100	1	1	1	1							
140000015	2515	15层守将	15层守将		尊号秘境	尊号秘境		4	4002		1		0	3100	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110015		0	0	0	0	0			100	1	1	1	1							
140000016	2516	16层守将	16层守将		尊号秘境	尊号秘境		4	4002		1		0	3100	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110016		0	0	0	0	0			100	1	1	1	1							
140000017	2517	17层守将	17层守将		尊号秘境	尊号秘境		4	4002		1		0	3100	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110017		0	0	0	0	0			100	1	1	1	1							
140000018	2518	18层守将	18层守将		尊号秘境	尊号秘境		4	4002		1		0	3100	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110018		0	0	0	0	0			100	1	1	1	1							
140000019	2519	19层守将	19层守将		尊号秘境	尊号秘境		4	4002		1		0	3200	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110019		0	0	0	0	0			100	1	1	1	1							
140000020	2520	20层守将	20层守将		尊号秘境	尊号秘境		4	4002		1		0	3200	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110020		0	0	0	0	0			100	1	1	1	1							
140000021	2521	21层守将	21层守将		尊号秘境	尊号秘境		4	4002		1		0	3200	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110021		0	0	0	0	0			100	1	1	1	1							
140000022	2522	22层守将	22层守将		尊号秘境	尊号秘境		4	4002		1		0	3200	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110022		0	0	0	0	0			100	1	1	1	1							
140000023	2523	23层守将	23层守将		尊号秘境	尊号秘境		4	4002		1		0	3200	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110023		0	0	0	0	0			100	1	1	1	1							
140000024	2524	24层守将	24层守将		尊号秘境	尊号秘境		4	4002		1		0	3200	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110024		0	0	0	0	0			100	1	1	1	1							
140000025	2525	25层守将	25层守将		尊号秘境	尊号秘境		4	4002		1		0	3200	30056	0	0	0	0			20,240	20,130					0					30056	0	0					110025		0	0	0	0	0			100	1	1	1	1							
140000026	2526	26层守将	26层守将		尊号秘境	尊号秘境		4	4002		1		0	3200	30047	0	0	0	0			20,200	20,130					0					30047	0	0					110026		0	0	0	0	0			100	1	1	1	1							
140000027	2527	27层守将	27层守将		尊号秘境	尊号秘境		4	4002		1		0	3200	30047	0	0	0	0			20,200	20,130					0					30047	0	0					110027		0	0	0	0	0			100	1	1	1	1							
140000028	2528	28层守将	28层守将		尊号秘境	尊号秘境		4	4002		1		0	3300	30047	0	0	0	0			20,200	20,130					0					30047	0	0					110028		0	0	0	0	0			100	1	1	1	1							
140000029	2529	29层守将	29层守将		尊号秘境	尊号秘境		4	4002		1		0	3300	30047	0	0	0	0			20,200	20,130					0					30047	0	0					110029		0	0	0	0	0			100	1	1	1	1							
140000030	2530	30层守将	30层守将		尊号秘境	尊号秘境		4	4002		1		0	3300	30047	0	0	0	0			20,200	20,130					0					30047	0	0					110030		0	0	0	0	0			100	1	1	1	1							
140000031	2531	31层守将	31层守将		尊号秘境	尊号秘境		4	4002		1		0	3300	30047	0	0	0	0			20,200	20,130					0					30047	0	0					110031		0	0	0	0	0			100	1	1	1	1							
